"Entered combination" 2017 3 29 6 52 50 False
"Entered combination" 2017 3 29 6 52 52 False
"Entered combination" 2017 3 29 6 52 54 False
"Ended the lock: " 2017 3 29 6 52 55
"Started the lock: " 2017 3 29 6 52 58
"Entered combination" 2017 3 29 6 52 59 False
"Ended the lock: " 2017 3 29 6 53 0
"Started the lock: " 2017 3 29 6 53 4
"Entered combination" 2017 3 29 6 53 5 False
"Ended the lock: " 2017 3 29 6 53 6
"Started the lock: " 2017 3 29 6 53 10
"Entered combination" 2017 3 29 6 53 11 False
"Ended the lock: " 2017 3 29 6 53 12
"Started the lock: " 2017 3 29 6 53 17
"Entered combination" 2017 3 29 6 53 18 False
"Ended the lock: " 2017 3 29 6 53 19
"Started the lock: " 2017 3 29 6 53 30
"Entered combination" 2017 3 29 6 53 31 False
"Entered combination" 2017 3 29 6 53 33 False
"Ended the lock: " 2017 3 29 6 53 34
"Started the lock: " 2017 3 29 6 53 36
"Entered combination" 2017 3 29 6 53 36 False
"Ended the lock: " 2017 3 29 6 53 37
"Started the lock: " 2017 3 29 6 54 1
"Entered combination" 2017 3 29 6 54 2 False
"Entered combination" 2017 3 29 6 54 4 False
"Entered combination" 2017 3 29 6 54 6 False
"Ended the lock: " 2017 3 29 6 54 8
"Started the lock: " 2017 3 29 6 54 20
"Entered combination" 2017 3 29 6 54 22 False
"Entered combination" 2017 3 29 6 54 23 False
"Entered combination" 2017 3 29 6 54 25 False
"Ended the lock: " 2017 3 29 6 54 27
"Started the lock: " 2017 3 29 6 54 52
"Entered combination" 2017 3 29 6 54 53 False
"Entered combination" 2017 3 29 6 54 55 False
"Entered combination" 2017 3 29 6 54 58 False
"Entered combination" 2017 3 29 6 55 0 False
"Entered combination" 2017 3 29 6 55 2 False
"Entered combination" 2017 3 29 6 55 4 False
"Ended the lock: " 2017 3 29 6 55 5
"Started the lock: " 2017 3 29 6 55 7
"Entered combination" 2017 3 29 6 55 8 False
"Ended the lock: " 2017 3 29 6 55 9
"Started the lock: " 2017 3 29 6 55 13
"Entered combination" 2017 3 29 6 55 14 False
"Ended the lock: " 2017 3 29 6 55 15
"Started the lock: " 2017 3 29 6 55 53
"Entered combination" 2017 3 29 6 55 54 False
"Entered combination" 2017 3 29 6 55 56 False
"Ended the lock: " 2017 3 29 6 55 56
"Started the lock: " 2017 3 29 6 55 58
"Entered combination" 2017 3 29 6 55 59 False
"Ended the lock: " 2017 3 29 6 56 0
"Started the lock: " 2017 3 29 6 56 5
"Entered combination" 2017 3 29 6 56 6 False
"Ended the lock: " 2017 3 29 6 56 7
"Started the lock: " 2017 3 29 6 56 20
"Ended the lock: " 2017 3 29 6 56 21
"Started the lock: " 2017 3 29 6 56 24
"Entered combination" 2017 3 29 6 56 25 False
"Ended the lock: " 2017 3 29 6 56 26
"Started the lock: " 2017 3 29 6 57 5
"Entered combination" 2017 3 29 6 57 14 False
"Entered combination" 2017 3 29 6 57 18 False
"Entered combination" 2017 3 29 6 57 21 False
"Entered combination" 2017 3 29 6 57 27 False
"Entered combination" 2017 3 29 6 57 31 False
"Entered combination" 2017 3 29 6 57 35 False
"Entered combination" 2017 3 29 6 57 38 False
"Entered combination" 2017 3 29 6 57 40 False
"Entered combination" 2017 3 29 6 57 42 False
"Entered combination" 2017 3 29 6 57 44 False
"Entered combination" 2017 3 29 6 57 48 False
"Entered combination" 2017 3 29 6 57 57 True
"Entered combination" 2017 3 29 7 1 11 False
